Time,proximity,ambient,leanForward,qW,qX,qY,qZ,aX,aY,aZ
1499782519210,4206,333,34.42888,-0.935303,0.043579,-0.292725,-0.19397,0.16,-0.09,0.16
1499782519263,4262,333,34.299879,-0.935608,0.042908,-0.291748,-0.194153,0.0,-0.23,0.0
1499782519315,4280,333,34.152313,-0.935608,0.043457,-0.290405,-0.195984,0.04,0.46,0.04
1499782519368,4327,244,34.061806,-0.935486,0.043396,-0.289612,-0.197632,-0.1,0.28,-0.1
1499782519421,4360,244,33.975372,-0.935608,0.042175,-0.289062,-0.19812,0.0,0.08,0.0
1499782519473,4372,244,33.956458000000005,-0.935486,0.042969,-0.288818,-0.198975,0.01,0.32,0.01
1499782519526,4398,244,33.995332,-0.935425,0.043152,-0.289124,-0.198792,0.13,0.16,0.13
1499782519578,4405,244,34.066340000000004,-0.935242,0.042297,-0.289856,-0.198792,0.0,0.17,0.0
1499782519631,4421,244,34.164328000000005,-0.935242,0.041199,-0.290833,-0.197571,0.0,-0.09,0.0
1499782519684,4419,244,34.326005,-0.934875,0.041626,-0.292114,-0.197266,0.04,-0.06,0.04
1499782519736,4409,244,34.438247,-0.934265,0.043701,-0.292786,-0.198792,0.06,0.05,0.06
1499782519789,4391,244,34.511632,-0.933716,0.045959,-0.293091,-0.2005,0.22,0.01,0.22
1499782519842,4391,218,34.498532,-0.933594,0.047058,-0.292725,-0.201111,0.24,-0.03,0.24
1499782519894,4435,218,34.472686,-0.933716,0.047241000000000005,-0.29248,-0.200867,0.13,-0.22,0.13
1499782519947,4469,218,34.525065999999995,-0.933716,0.047363,-0.292969,-0.200317,0.09,0.02,0.09
1499782520000,4525,218,34.827496000000004,-0.933044,0.046814,-0.295532,-0.199585,0.08,-0.04,0.08
1499782520052,4552,218,34.995211,-0.932556,0.046875,-0.29693600000000003,-0.199768,-0.03,0.08,-0.03
1499782520105,4571,218,35.249825,-0.931946,0.046997,-0.299133,-0.199524,0.03,0.03,0.03
1499782520157,4584,218,35.493281,-0.931396,0.046692,-0.301208,-0.198975,0.04,-0.05,0.04
1499782520210,4577,218,35.656132,-0.930969,0.046936,-0.302551,-0.198914,0.11,0.0,0.11
1499782520263,4577,218,35.783945,-0.930603,0.047363,-0.303589,-0.199036,0.05,0.05,0.05
1499782520315,4562,218,35.90137100000001,-0.930237,0.047729,-0.304504,-0.199219,0.14,0.01,0.14
1499782520368,4546,242,35.920296,-0.930176,0.047791,-0.304626,-0.199219,0.03,0.03,0.03
1499782520421,4532,242,35.907157,-0.930176,0.047791,-0.30456500000000003,-0.199463,0.15,0.12,0.15
1499782520473,4538,242,35.867092,-0.930176,0.047485,-0.30426,-0.199951,0.14,0.06,0.14
1499782520526,4529,242,35.795281,-0.930359,0.047119,-0.303711,-0.200012,0.14,0.02,0.14
1499782520578,4519,242,35.688379,-0.930542,0.046082,-0.302917,-0.200439,0.01,0.13,0.01
1499782520631,4506,242,35.645844,-0.930603,0.04541,-0.302734,-0.200806,-0.01,0.08,-0.01
1499782520684,4484,242,35.674678,-0.93042,0.045288,-0.302917,-0.201172,0.04,0.16,0.04
1499782520736,4464,242,35.734305,-0.930359,0.045166000000000005,-0.303467,-0.200745,0.03,-0.02,0.03
1499782520789,4436,242,35.796874,-0.930359,0.045288,-0.304016,-0.200012,0.05,-0.03,0.05
1499782520842,4397,242,35.898553,-0.930176,0.045654,-0.304749,-0.199463,0.06,0.07,0.06
1499782520894,4372,297,36.008043,-0.929993,0.045959,-0.305664,-0.198975,-0.01,0.07,-0.01
1499782520947,4315,297,36.134944,-0.929749,0.046326,-0.306641,-0.198425,0.06,0.02,0.06
1499782521000,4235,297,36.245548,-0.929565,0.046936,-0.307495,-0.197876,0.0,-0.14,0.0
1499782521055,3895,297,36.30844,-0.929443,0.046143,-0.308105,-0.197571,-0.15,-0.02,-0.15
1499782521111,3745,297,36.564351,-0.92926,0.038147,-0.31134,-0.195068,-0.12,0.8,-0.12
1499782521166,3528,297,37.80891,-0.929321,0.014526,-0.323669,-0.17718499999999998,0.31,-0.04,0.31
1499782521222,3483,297,38.178404,-0.929382,0.009216,-0.326904,-0.17114300000000002,0.28,-0.26,0.28
1499782521277,3480,297,38.471208,-0.929382,0.005005,-0.329407,-0.166443,0.26,-0.16,0.26
1499782521333,3470,297,38.710259,-0.92865,0.004089,-0.33136,-0.16656500000000002,0.0,0.13,0.0
1499782521388,3461,289,39.002333,-0.928101,0.002136,-0.333801,-0.164856,0.12,0.14,0.12
1499782521444,3461,289,39.268742,-0.927429,0.000916,-0.335999,-0.164185,-0.12,-0.39,-0.12
1499782521500,3457,289,39.484628,-0.926697,0.000488,-0.33783,-0.164795,-0.11,0.14,-0.11
1499782521555,3457,289,39.722524,-0.92572,0.000671,-0.339722,-0.166138,-0.15,0.14,-0.15
1499782521611,3460,289,39.891505,-0.925293,0.000427,-0.341125,-0.16571,-0.09,-0.05,-0.09
1499782521666,3463,289,39.927304,-0.925232,0.000488,-0.34137,-0.16534400000000002,-0.1,0.0,-0.1
1499782521722,3459,289,39.870378,-0.925354,0.000671,-0.341003,-0.16583299999999998,0.0,0.01,0.0
1499782521777,3459,289,39.66154,-0.925842,0.000183,-0.339233,-0.166504,0.13,0.02,0.13
1499782521833,3471,289,39.597889,-0.925537,0.00061,-0.33868400000000004,-0.169189,0.16,0.03,0.16
1499782521888,3504,289,39.624203,-0.924622,0.001953,-0.338928,-0.173767,0.09,0.18,0.09
1499782521944,3533,294,39.39797100000001,-0.924194,0.005432,-0.337036,-0.179565,0.08,-0.22,0.08
1499782522000,3567,294,38.758383,-0.924377,0.009644,-0.331726,-0.188293,0.03,-0.24,0.03
1499782522055,3657,294,37.727743,-0.92572,0.017394999999999997,-0.322815,-0.196167,-0.04,0.19,-0.04
1499782522111,3711,294,36.906098,-0.926575,0.024353,-0.31561300000000003,-0.203186,-0.16,0.27,-0.16
1499782522166,3832,294,36.298509,-0.927002,0.03186,-0.309875,-0.208923,-0.19,0.15,-0.19
1499782522222,3877,294,35.866966,-0.927856,0.036865,-0.305725,-0.210449,-0.01,0.22,-0.01
1499782522277,3965,294,35.570544,-0.928589,0.038086,-0.303101,-0.210815,0.0,0.04,0.0
1499782522333,4014,294,35.32044699999999,-0.92926,0.038025,-0.301025,-0.21087600000000006,0.12,0.08,0.12
1499782522388,4128,294,34.763807,-0.930664,0.037476,-0.296387,-0.211243,0.12,0.02,0.12
1499782522444,4210,294,34.59902,-0.931152,0.036987,-0.29504400000000003,-0.210999,0.14,0.12,0.14
1499782522500,4252,318,34.395281,-0.931763,0.036499,-0.293396,-0.210693,0.08,0.07,0.08
1499782522555,4292,318,34.248094,-0.932251,0.036316,-0.292236,-0.210327,0.03,0.08,0.03
1499782522611,4363,318,34.180632,-0.932373,0.036438,-0.291565,-0.210449,0.0,0.07,0.0
1499782522666,4389,318,34.17666,-0.932373,0.036743,-0.291504,-0.21051,-0.02,-0.04,-0.02
1499782522722,4420,318,34.172127,-0.932434,0.036987,-0.291504,-0.210388,0.01,-0.08,0.01
1499782522777,4438,318,34.178109,-0.932373,0.037415,-0.291443,-0.21051,-0.01,0.02,-0.01
1499782522833,4464,318,34.177161,-0.932068,0.038208,-0.291321,-0.211853,0.0,0.07,0.0
1499782522888,4479,318,34.160056,-0.932068,0.038635,-0.291199,-0.212158,-0.03,0.05,-0.03
1499782522944,4515,318,34.16981,-0.931946,0.039062,-0.291138,-0.212463,0.0,0.0,0.0
1499782523000,4563,318,34.147079,-0.931396,0.040833,-0.290771,-0.21521,0.0,0.0,0.0
1499782523052,4582,220,34.145497,-0.931396,0.041077,-0.29071,-0.21521,0.2,0.1,0.2
1499782523105,4592,220,34.134519,-0.931396,0.041382,-0.290527,-0.215271,-0.02,0.04,-0.02
1499782523157,4635,220,34.154471,-0.931213,0.041626,-0.290649,-0.21582,0.04,0.05,0.04
1499782523210,4646,220,34.156721000000005,-0.931274,0.041565,-0.29071,-0.215576,0.06,0.05,0.06
1499782523263,4660,220,34.178742,-0.931274,0.041504,-0.290955,-0.215393,0.08,0.07,0.08
1499782523315,4687,220,34.18196,-0.931274,0.041138,-0.291016,-0.215332,0.02,0.08,0.02
1499782523368,4723,220,34.188962,-0.93103,0.041138,-0.291077,-0.216309,0.0,0.08,0.0
1499782523421,4735,220,34.212302,-0.931213,0.040894,-0.291321,-0.215271,0.0,0.05,0.0
1499782523473,4765,220,34.276079,-0.93103,0.041016,-0.291748,-0.21521,-0.02,0.09,-0.02
1499782523526,4769,220,34.330987,-0.930969,0.041138,-0.292236,-0.214905,0.0,0.02,0.0
1499782523578,4809,181,34.48508,-0.930298,0.041687,-0.293518,-0.216125,0.03,0.01,0.03
1499782523631,4827,181,34.485695,-0.930298,0.041443,-0.293518,-0.216064,0.05,0.08,0.05
1499782523684,4841,181,34.502151,-0.930481,0.041138,-0.29370100000000005,-0.215088,0.04,0.06,0.04
1499782523736,4854,181,34.538952,-0.930725,0.040955,-0.294006,-0.213562,-0.01,0.05,-0.01
1499782523789,4848,181,34.549308,-0.930725,0.041565,-0.294006,-0.21344,-0.01,0.0,-0.01
1499782523842,4841,181,34.592157,-0.930786,0.042236,-0.29425,-0.212646,-0.01,0.08,-0.01
1499782523894,4807,181,34.619945,-0.931396,0.041748,-0.294617,-0.209717,0.04,-0.08,0.04
1499782523947,4777,181,34.58815,-0.931763,0.041321,-0.29443400000000003,-0.208496,0.01,0.08,0.01
1499782524000,4743,181,34.566497,-0.932068,0.041077,-0.29425,-0.207336,0.03,0.02,0.03
1499782524052,4725,181,34.541306,-0.932068,0.040894,-0.294067,-0.207642,0.0,0.08,0.0
1499782524105,4681,182,34.545922,-0.932068,0.040833,-0.294067,-0.20752,0.05,-0.01,0.05
1499782524157,4551,182,34.620943,-0.931641,0.041504,-0.294617,-0.208557,0.07,0.04,0.07
1499782524210,4493,182,34.701874,-0.931458,0.041687,-0.295288,-0.208435,-0.07,0.09,-0.07
1499782524263,4436,182,34.821631,-0.93158,0.041626,-0.29632600000000003,-0.20648200000000005,0.0,-0.04,0.0
1499782524315,4334,182,34.961692,-0.931274,0.041809,-0.297485,-0.206177,0.0,0.07,0.0
1499782524368,4282,182,35.118686,-0.930664,0.042114,-0.298767,-0.207031,0.0,0.08,0.0
1499782524421,4181,182,35.269726,-0.930298,0.041748,-0.30004899999999995,-0.206787,0.0,0.05,0.0
1499782524473,4137,182,35.40017,-0.929993,0.041321,-0.30127,-0.206665,0.03,0.04,0.03
1499782524526,4021,182,35.570987,-0.929504,0.041016,-0.302673,-0.206665,0.0,0.04,0.0
1499782524578,3942,182,35.745505,-0.92926,0.040771,-0.304138,-0.205566,-0.02,0.18,-0.02
1499782524631,3802,334,35.90076,-0.928772,0.041504,-0.305359,-0.205872,0.0,0.11,0.0
1499782524684,3759,334,36.03273,-0.928467,0.042847,-0.306335,-0.205688,0.1,0.0,0.1
1499782524736,3678,334,36.503551,-0.927246,0.046509,-0.309692,-0.2052,0.08,0.06,0.08
1499782524789,3660,334,36.805807,-0.926147,0.04834,-0.312012,-0.206421,-0.02,-0.04,-0.02
1499782524842,3618,334,37.155743,-0.925293,0.050964,-0.31445300000000004,-0.205688,-0.23,-0.32,-0.23
1499782524894,3584,334,37.618874,-0.923218,0.057678,-0.3172,-0.209045,-0.12,-0.24,-0.12
1499782524947,3521,334,38.10864,-0.920715,0.06762699999999999,-0.319397,-0.213806,-0.24,0.43,-0.24
1499782525000,3503,334,38.755609,-0.917358,0.07586699999999999,-0.322998,-0.21991,0.01,-0.14,0.01
1499782525055,3475,334,39.538749,-0.91394,0.082336,-0.328064,-0.224304,0.27,0.19,0.27
1499782525111,3470,334,40.230545,-0.911194,0.086243,-0.332947,-0.226868,0.31,0.25,0.31
1499782525166,3456,443,40.721733,-0.909424,0.087769,-0.33667,-0.227783,-0.02,0.21,-0.02
1499782525222,3452,443,41.128468,-0.908142,0.08843999999999999,-0.339966,-0.227844,0.0,0.09,0.0
1499782525277,3452,443,41.572468,-0.906799,0.08929400000000001,-0.343506,-0.2276,-0.29,0.09,-0.29
1499782525333,3439,443,42.933737,-0.902039,0.093811,-0.35376,-0.228943,0.1,0.32,0.1
1499782525388,3440,443,43.296764,-0.900818,0.094299,-0.356628,-0.228943,-0.18,0.05,-0.18
1499782525444,3439,443,43.782443,-0.8994139999999999,0.094849,-0.360596,-0.228149,0.18,0.03,0.18
1499782525500,3436,443,44.019381,-0.898804,0.09436,-0.362671,-0.227356,0.08,0.1,0.08
1499782525555,3437,443,44.181412,-0.8984989999999999,0.094421,-0.364075,-0.22650100000000006,0.04,-0.02,0.04
1499782525611,3439,443,44.394026,-0.897766,0.095276,-0.365601,-0.22650100000000006,0.27,0.11,0.27
1499782525666,3438,466,44.414472,-0.897705,0.096008,-0.365601,-0.22650100000000006,0.06,-0.02,0.06
1499782525722,3438,466,44.501648,-0.8974610000000001,0.096924,-0.366028,-0.226196,0.03,0.15,0.03
1499782525777,3445,466,44.699925,-0.8969729999999999,0.098145,-0.367371,-0.225464,0.01,0.2,0.01
1499782525833,3445,466,44.842917,-0.8967290000000001,0.098877,-0.368408,-0.224548,0.13,0.13,0.13
1499782525888,3448,466,44.78416,-0.897278,0.098022,-0.368103,-0.223083,-0.05,0.05,-0.05
1499782525944,3435,466,44.791368,-0.8980100000000001,0.097595,-0.368286,-0.220032,-0.12,0.12,-0.12
1499782526000,3442,466,45.016921,-0.8975219999999999,0.0979,-0.370056,-0.218811,0.04,0.01,0.04
1499782526052,3436,466,45.26757,-0.89679,0.098206,-0.372131,-0.218384,0.0,0.08,0.0
1499782526105,3439,466,45.568364,-0.8955690000000001,0.098877,-0.37439,-0.218994,0.15,0.14,0.15
1499782526157,3443,466,45.698454,-0.89502,0.099854,-0.375305,-0.219543,-0.06,-0.05,-0.06
1499782526210,3439,531,45.929347,-0.8942260000000001,0.10083,-0.376892,-0.21936,0.06,0.09,0.06
1499782526263,3444,531,46.121397,-0.893799,0.101624,-0.378296,-0.218384,0.09,-0.13,0.09
1499782526315,3443,531,46.259162,-0.8933110000000001,0.102356,-0.379272,-0.218445,0.0,-0.19,0.0
1499782526368,3444,531,46.473082,-0.892151,0.104736,-0.380371,-0.220032,-0.01,-0.14,-0.01
1499782526421,3444,531,46.763232,-0.8903200000000001,0.108704,-0.381653,-0.223206,0.2,0.0,0.2
1499782526473,3438,531,46.81712,-0.8890379999999999,0.112305,-0.381042,-0.227478,-0.03,0.23,-0.03
1499782526526,3437,531,46.821438,-0.8882450000000001,0.114258,-0.380554,-0.230591,0.07,0.0,0.07
1499782526578,3434,531,46.760455,-0.888367,0.11438,-0.380005,-0.230957,-0.04,-0.1,-0.04
1499782526631,3434,531,46.854726,-0.887756,0.115234,-0.380493,-0.231934,0.11,0.15,0.11
1499782526684,3432,531,46.843667,-0.8876950000000001,0.11554,-0.380371,-0.232422,0.01,0.0,0.01
1499782526736,3433,779,46.815017,-0.887756,0.115356,-0.380127,-0.232483,-0.07,-0.07,-0.07
1499782526789,3431,779,46.852013,-0.887451,0.115723,-0.380371,-0.233215,0.07,0.09,0.07
1499782526842,3432,779,46.86108400000001,-0.8870239999999999,0.115784,-0.380371,-0.234619,-0.17,0.04,-0.17
1499782526894,3432,779,47.007144,-0.8861690000000001,0.116272,-0.38147,-0.23590100000000006,0.02,0.11,0.02
1499782526947,3430,779,47.111047,-0.8856200000000001,0.116028,-0.382385,-0.236511,-0.05,0.19,-0.05
1499782527000,3431,779,47.198685,-0.8856200000000001,0.114258,-0.383667,-0.235352,0.07,-0.01,0.07
1499782527055,3428,779,47.203814,-0.8856809999999999,0.113281,-0.384033,-0.235107,0.14,0.05,0.14
1499782527111,3429,779,47.153278,-0.8860469999999999,0.110413,-0.38446,-0.234436,0.18,-0.07,0.18
1499782527166,3426,779,47.122506,-0.886108,0.109802,-0.384338,-0.234558,-0.02,0.14,-0.02
1499782527222,3430,828,47.109503,-0.8861690000000001,0.109192,-0.384399,-0.234497,-0.05,0.17,-0.05
1499782527277,3433,828,47.105598,-0.8864139999999999,0.108032,-0.384705,-0.233643,0.05,0.01,0.05
1499782527333,3431,828,47.093804,-0.8865360000000001,0.107239,-0.384827,-0.233337,0.02,0.1,0.02
1499782527388,3433,828,47.125466,-0.8863530000000001,0.106079,-0.385437,-0.233643,0.0,0.35,0.0
1499782527444,3441,828,47.20694,-0.8865360000000001,0.104858,-0.386475,-0.231873,0.55,0.17,0.55
1499782527500,3443,828,46.766827,-0.889282,0.101013,-0.38385,-0.227356,-0.01,0.38,-0.01
1499782527555,3460,828,46.320034,-0.8922120000000001,0.09552,-0.381531,-0.221985,0.22,0.3,0.22
1499782527611,3471,828,45.448966,-0.897217,0.084412,-0.376953,-0.213928,-0.23,0.09,-0.23
1499782527666,3483,828,44.525253,-0.902161,0.073608,-0.371643,-0.20636,0.08,0.25,0.08
1499782527722,3487,828,41.879098,-0.913208,0.054138,-0.353271,-0.195801,-0.01,-0.31,-0.01
1499782527777,3483,637,40.439311,-0.917542,0.051758000000000005,-0.34173600000000004,-0.196655,-0.15,0.37,-0.15
1499782527833,3478,637,39.087405,-0.922119,0.050537,-0.33068800000000004,-0.194397,-0.19,0.1,-0.19
1499782527888,3472,637,37.606095,-0.92688,0.049622,-0.318481,-0.192383,-0.1,0.35,-0.1
1499782527944,3462,637,36.121866,-0.931458,0.048279,-0.306274,-0.190491,-0.17,0.05,-0.17
1499782528000,3456,637,34.771873,-0.935974,0.046753,-0.295105,-0.186157,-0.06,0.45,-0.06
1499782528052,3460,637,33.487342,-0.940796,0.044128,-0.284668,-0.178589,0.21,0.13,0.21
1499782528105,3460,637,32.563477,-0.944397,0.040283,-0.277466,-0.17181400000000002,0.09,0.41,0.09
1499782528157,3457,637,31.615324,-0.947937,0.034729,-0.270203,-0.164978,0.29,0.07,0.29
1499782528210,3454,637,30.839529,-0.950623,0.028809,-0.264343,-0.16009500000000002,0.07,0.0,0.07
1499782528263,3461,637,30.310888,-0.951721,0.025513,-0.26013200000000003,-0.16076700000000002,0.02,0.0,0.02
1499782528315,3454,319,29.499838,-0.951538,0.029602,-0.252869,-0.172485,0.14,-0.23,0.14
1499782528368,3457,319,29.016894,-0.950989,0.034607,-0.248169,-0.181335,0.05,-0.09,0.05
1499782528421,3457,319,28.583307,-0.950623,0.040405,-0.243591,-0.188171,0.27,-0.39,0.27
1499782528473,3457,319,28.196345,-0.950378,0.046143,-0.239197,-0.193542,0.39,-0.02,0.39
1499782528526,3456,319,27.756147,-0.950623,0.050781,-0.234436,-0.19696,0.32,-0.32,0.32
1499782528578,3453,319,27.321401,-0.951172,0.053711,-0.22998,-0.19873,0.21,-0.14,0.21
1499782528631,3455,319,26.972448,-0.952026,0.055481,-0.22650100000000006,-0.19812,0.41,-0.31,0.41
1499782528684,3452,319,26.624143,-0.952942,0.056824,-0.223145,-0.197205,0.19,-0.09,0.19
1499782528736,3459,319,26.312023,-0.954102,0.057739,-0.220154,-0.194641,0.03,-0.48,0.03
1499782528789,3464,319,26.100086,-0.955261,0.05841100000000001,-0.218079,-0.190979,0.0,-0.11,0.0
1499782528842,3463,319,26.062181,-0.955688,0.059387,-0.217529,-0.18927,-0.16,-0.19,-0.16
1499782528894,3478,296,27.222882,-0.953308,0.060059,-0.2276,-0.189331,0.07,-0.72,0.07
1499782528947,3483,296,27.676749,-0.951538,0.06311,-0.230652,-0.193237,0.01,-0.23,0.01
1499782529000,3476,296,27.740338,-0.950378,0.065613,-0.230591,-0.198303,-0.33,-0.53,-0.33
1499782529052,3474,296,27.546117,-0.948303,0.066101,-0.228699,-0.209839,-1.38,0.33,-1.38
1499782529105,3471,296,28.262078,-0.94519,0.065063,-0.235291,-0.216797,-0.94,0.49,-0.94
1499782529157,3478,296,29.49172,-0.94165,0.064636,-0.246216,-0.22027600000000006,0.42,0.69,0.42
1499782529210,3475,296,30.777544,-0.938538,0.06347699999999999,-0.257629,-0.220703,0.45,0.68,0.45
1499782529263,3470,296,31.800835,-0.936829,0.060120000000000014,-0.267334,-0.217529,0.08,0.51,0.08
1499782529315,3464,296,32.813093,-0.935364,0.057556,-0.276489,-0.21283,0.02,0.0,0.02
1499782529368,3458,461,33.806783,-0.933655,0.058716,-0.284729,-0.209106,0.11,0.49,0.11
1499782529421,3459,461,34.85615,-0.931458,0.062561,-0.292908,-0.206604,0.5,0.12,0.5
1499782529473,3447,461,35.966348,-0.927979,0.072876,-0.29998800000000003,-0.208618,-0.27,-0.29,-0.27
1499782529526,3450,461,36.567047,-0.9245,0.080627,-0.303162,-0.216492,-0.4,0.23,-0.4
1499782529578,3451,461,37.228363,-0.920654,0.08618200000000001,-0.307373,-0.224792,-0.09,0.46,-0.09
1499782529631,3451,461,37.766248,-0.917175,0.090759,-0.310608,-0.232422,-0.12,0.52,-0.12
1499782529684,3452,461,38.234324,-0.914612,0.093018,-0.313965,-0.237061,-0.05,0.35,-0.05
1499782529736,3449,461,38.617758,-0.913025,0.092712,-0.317383,-0.238831,0.2,0.31,0.2
1499782529789,3453,461,38.943821,-0.911987,0.09137,-0.320618,-0.239136,0.44,0.14,0.44
1499782529842,3450,461,39.041304,-0.91272,0.088013,-0.322327,-0.235107,0.07,0.27,0.07
1499782529894,3456,457,39.278814,-0.912903,0.085815,-0.325012,-0.231689,-0.22,-0.09,-0.22
1499782529947,3453,457,39.714241,-0.911926,0.08709700000000001,-0.328308,-0.230225,0.03,-0.4,0.03
1499782530000,3451,457,40.01937,-0.910217,0.093201,-0.329285,-0.233337,0.0,-0.1,0.0
1499782530055,3457,457,40.55843,-0.907043,0.105591,-0.330139,-0.239075,-0.25,0.32,-0.25
1499782530111,3459,457,40.812625,-0.905762,0.110657,-0.330627,-0.240845,0.03,0.3,0.03
1499782530166,3453,457,40.868733,-0.905823,0.114319,-0.329895,-0.23999,-0.24,0.31,-0.24
1499782530222,3457,457,41.018915,-0.906006,0.115356,-0.330872,-0.237549,0.04,0.18,0.04
1499782530277,3455,457,41.117405,-0.906616,0.116333,-0.33129899999999995,-0.233887,0.0,0.0,0.0
1499782530333,3450,457,41.16902,-0.906982,0.117126,-0.331543,-0.231934,-0.13,-0.04,-0.13
1499782530388,3452,457,41.19181500000001,-0.907288,0.116089,-0.332031,-0.230347,-0.11,-0.17,-0.11
1499782530444,3447,473,41.052738,-0.907898,0.114563,-0.33136,-0.229675,-0.16,0.28,-0.16
1499782530500,3444,473,40.964162,-0.908264,0.110718,-0.33197,-0.229431,-0.03,-0.03,-0.03
1499782530555,3440,473,40.89885200000001,-0.909424,0.104248,-0.333435,-0.225525,0.05,0.0,0.05
1499782530611,3438,473,40.479438,-0.912354,0.095459,-0.33252,-0.218933,-0.15,0.51,-0.15
1499782530666,3433,473,39.806044,-0.918335,0.07714800000000001,-0.331604,-0.201965,0.19,-0.67,0.19
1499782530722,3429,473,39.643595,-0.919312,0.070618,-0.331665,-0.199707,0.88,-0.85,0.88
1499782530777,3429,473,38.904958,-0.920898,0.072144,-0.325073,-0.202515,-0.52,-0.73,-0.52
1499782530833,3429,473,38.508979,-0.920532,0.07782,-0.320496,-0.20953400000000005,0.2,-0.39,0.2
1499782530888,3427,473,37.962981,-0.920776,0.08606,-0.31366,-0.215332,-0.26,0.04,-0.26
1499782530944,3422,473,37.364195,-0.920532,0.094116,-0.306213,-0.223694,-0.75,0.25,-0.75
1499782531000,3426,469,37.036104,-0.920532,0.10144,-0.300964,-0.227478,-0.59,0.39,-0.59
1499782531055,3426,469,36.99618,-0.920227,0.105469,-0.299194,-0.229126,-0.42,0.07,-0.42
1499782531111,3428,469,37.275347,-0.919434,0.108459,-0.300598,-0.229126,-0.28,-0.1,-0.28
1499782531166,3431,469,37.967499,-0.917542,0.110535,-0.305908,-0.228638,0.25,0.26,0.25
1499782531222,3434,469,38.476292,-0.915588,0.112061,-0.309875,-0.23053,0.15,0.01,0.15
1499782531277,3428,469,38.942051,-0.91272,0.112549,-0.313782,-0.236328,0.31,0.09,0.31
1499782531333,3429,469,38.864665,-0.912354,0.111633,-0.313354,-0.238525,0.17,0.28,0.17
1499782531388,3431,469,38.799762,-0.912231,0.111267,-0.312927,-0.239746,-0.23,-0.07,-0.23
1499782531444,3439,469,39.115589,-0.911255,0.114075,-0.314697,-0.239868,0.06,-0.07,0.06
1499782531500,3442,451,39.386843,-0.909851,0.119141,-0.315247,-0.24212600000000006,-0.15,-0.24,-0.15
1499782531555,3451,451,39.689508,-0.908447,0.124573,-0.315796,-0.243896,-0.23,-0.13,-0.23
1499782531611,3452,451,39.941404,-0.907043,0.131409,-0.315247,-0.246216,-0.01,0.07,-0.01
1499782531666,3456,451,39.977222,-0.906433,0.134216,-0.314331,-0.247986,0.07,0.0,0.07
1499782531722,3458,451,39.819574,-0.906494,0.13677999999999998,-0.31189,-0.249634,-0.17,0.13,-0.17
1499782531777,3457,451,39.701097,-0.90625,0.138123,-0.310181,-0.25177,0.02,0.07,0.02
1499782531833,3446,451,39.487894,-0.906616,0.138184,-0.308289,-0.252869,-0.27,0.01,-0.27
